"POBLACION DEL COMERCIO","NOMBRE DEL COMERCIO","Zona","Tipo"
"ZAPOPAN ","CLUB ATLAS CHAPALITA",4,4
"GUADALAJARA","WALMART",3,3
"ZAPOPAN ","WALMART",3,3
"GUADALAJARA","NEXTEL",4,4
"MEXICO DF","THE CLUB AT PRESIDENTE",4,4
"GUADALAJARA","MODATELAS",4,4
"GUADALAJARA","NVA AUTOM OCCIDENTAL",4,4
"ZAPOPAN","CANELOS II",4,4
"GUADALAJARA","OFFICE DEPOT",4,4
"MEXICO DF","TELMEX",4,4
"ZAPOPAN","BENAVIDES",4,4
"ZAPOPAN ","REST GOURMELETTE",4,4
"ZAPOPAN ","MARAHO",4,4
"TLAQUEPAQUE","HOME DEPOT",4,4
"ZAPOPAN","COMERCIAL MEXICANA",4,4
"ZAPOPAN","GOC 930330 1F4 GAS",4,4
"MEXICO DF","DESARROLLO MNA V TCOM",4,4
"","*** SU PAGO GRACIAS ***",4,4
"GUADALAJARA","DULCERIA EL PATRON",4,4
"MEXICO DF","AIG1 MEX 01800 0064200",4,4
"MEXICO DF","AIG1 MEX 01800 0064200",4,4
"ZAPOPAN ","CABLEVISION",4,4
"ZAPOPAN ","7 ELEVEN",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"MEXICO DF","INST FOND NAC VIVIEN T",4,4
"ZAPOPAN ","CLUB DE LA COLINA",4,4
"HERMOSILLO SO","DELICIAS DE MI PUEBLO",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"ZAPOPAN ","FARM GUADALAJARA",4,4
"ZAPOPAN ","LIVERPOOL",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"ZAPOPAN ","SORIANA",4,4
"TLAJOMULCO D","FARM GUADALAJARA",4,4
"ZAPOPAN ","LIVERPOOL",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"ZAPOPAN ","HOME DEPOT",4,4
"ZAPOPAN","FARM GUADALAJARA",4,4
"ZAPOPAN ","FARM GUADALAJARA",4,4
"ZAPOPAN ","SORIANA",4,4
"GUADALAJARA","TELCEL",4,4
"MANZANILLO","BAR OASIS LAS HADAS",4,4
"ZAPOPAN","FARM GUADALAJARA",4,4
"GUADALAJARA","WALMART",3,3
"MEXICO DF","AIG1 MEX 01800 0064200",4,4
"GUADALAJARA","SRIA FINANZAS Y ADMON",4,4
"ZAPOPAN ","PAP CORIBA",4,4
"TLAJOMULCO D","FARM GUADALAJARA",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"PLAYA DEL CAR","PARQUE XCARET",4,4
"CANCUN QROO","CONDOMINIO GIRASOL",4,4
"GUADALAJARA","TELCEL",4,4
"GUADALAJARA","FARMS ABC",4,4
"MEXICO DF","SEG DANOS ACCIDENT",4,4
"GUADALAJARA","GIGANTE",2,2
"GUADALAJARA","CONFITERIA ALADINO",4,4
"TLAQUEPAQUE","ETN",4,4
"ZAPOPAN ","CABLEVISION",4,4
"MEXICO DF","SANBORNS",4,4
"GUADALAJARA","SORIANA",4,4
"GUADALAJARA","SORIANA",4,4
"ZAPOPAN","FERRET CALZADA ACUEDUC",4,4
"GUADALAJARA","OPER",4,4
"TLALNEPANTLA","NEXTEL",4,4
"GUADALAJARA","JARD RECINTO DE LA PAZ",4,4
"GUADALAJARA","MEGA",4,4
"ZAPOPAN","SEARS",4,4
"","*** SU PAGO GRACIAS ***",4,4
"ZAPOPAN ","SCO8601168Q8 GAS",4,4
"ZAPOPAN","OFFICE DEPOT",4,4
"MEXICO DF","THE CLUB AT PRESIDENTE",4,4
"GUADALAJARA","HOME DEPOT",4,4
"GUADALAJARA","SRIA FINANZAS Y ADMON",4,4
"MEXICO DF","NEXTEL",4,4
"CHAPALA ","SORIANA",4,4
"ACAPULCO GRO","WALMART",3,3
"ZAPOPAN ","SORIANA",4,4
"ZAPOPAN","HOME DEPOT",4,4
"ZAPOPAN","HOME DEPOT",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"ZAPOPAN ","CAS000831GQ5 GAS",4,4
"ZAPOPAN","MC DONALD S ZAPOPAN",4,4
"GUADALAJARA","SEGUROS MONTERREY",4,4
"GUADALAJARA","BUSECO",4,4
"ZAPOPAN ","MAYASA",4,4
"GUADALAJARA","LIB UNIV AUTON AC CU",4,4
"GUADALAJARA","LIVERPOOL",4,4
"ZAPOPAN","ZARA PZA DEL SOL",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"MORELIA","CINEPOLIS",4,4
"GUADALAJARA","POLIACERO",4,4
"GUADALAJARA","CAFE CHAI",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"SN P GARZA GA","AXTEL",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"GUADALAJARA","MAGOLD",4,4
"ZAPOPAN ","FARM GUADALAJARA",4,4
"GUADALAJARA","AXTEL",4,4
"GUADALAJARA","CAMARA 21",4,4
"ZAPOPAN ","SNM930129QJ6 GAS",4,4
"ZAPOPAN ","FARM GUADALAJARA",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"GUADALAJARA","TELCEL",4,4
"TONALA ","WALMART",3,3
"ZAPOPAN","SEARS",4,4
"ZAPOPAN ","FARM SIM GDL 33",4,4
"MORELIA","CINEPOLIS",4,4
"ZAPOPAN ","BODEGA AURRERA",4,4
"ZAPOPAN ","BODEGA AURRERA",4,4
"ZAPOPAN ","CABLEVISION",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"ZAPOPAN","GIGANTE",2,2
"ZAPOPAN","GIGANTE",2,2
"GUADALAJARA","FARM GUADALAJARA",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"GUADALAJARA","COMPU SAVINGS",4,4
"GUADALAJARA","BODEGA AURRERA",4,4
"GUADALAJARA","HERRAJES BULNES 04",4,4
"TLAQUEPAQUE","BODEGA AURRERA",4,4
"TLAQUEPAQUE","UAG7806127I8 GAS",4,4
"MAZAMITLA ","FARM ZAPOTLAN",4,4
"MAZAMITLA ","FARM ZAPOTLAN",4,4
"ZAPOPAN ","LIVERPOOL",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"ZAPOPAN","STARBUCKS",4,4
"ZAPOPAN ","WALMART",3,3
"ZAPOPAN ","WORLD ANIMAL",4,4
"ZAPOPAN ","WALDOS6608ZAPOPANCENTR",4,4
"MEXICO DF","SEGU BBVA RESEG CANCER",4,4
"ZAPOPAN ","CABLEVISION",4,4
"ZAPOPAN ","EXPLORA LA MODA",4,4
"GUADALAJARA","CHEMICO ESPEC QUIMIC",4,4
"ZAPOPAN","GIGANTE",2,2
"ZAPOPAN ","CABLEVISION",4,4
"GUADALAJARA","MCA020415FY9 GAS",4,4
"GUADALAJARA","MARTI",4,4
"MAZATLAN","REST LA MURALLA CHINA",4,4
"ZAPOPAN","CAS000831GQ5 GAS",4,4
"GUADALAJARA","CINEPOLIS",4,4
"ZAPOPAN ","MEGA",4,4
"ZAPOPAN ","ZAZA MEDITERRANEO COUS",4,4
"TLAJOMULCO D","WALMART",3,3
"GUADALAJARA","SUBURBIA",4,4
"MORELIA","HOT REAL CAMELINAS",4,4
"MORELIA","HOTEL ALAMEDA",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"ZAPOPAN ","CABLEVISION",4,4
"SALAHUA","FARM GUADALAJARA",4,4
"TLAQUEPAQUE","ELEKTRA TLAQUEPAQUE",4,4
"TLAQUEPAQUE","EL ABAJENO TLAQUEPAQUE",4,4
"ZAPOPAN ","CABLEVISION",4,4
"GUADALAJARA","BODEGA AURRERA",4,4
"CULIACAN SIN","AEROCOMIDAS",4,4
"ZAPOPAN ","FABRICAS DE FRANCIA",4,4
"TULA DE ALLEN","CAFE MADERO",4,4
"","*** SU PAGO GRACIAS ***",4,4
"ZAPOPAN","FARM GUADALAJARA",4,4
"GUADALAJARA","GIGANTE",2,2
"GUADALAJARA","GIGANTE",2,2
"GUADALAJARA","GIGANTE",2,2
"GUADALAJARA","GIGANTE",2,2
"GUADALAJARA","GIGANTE",2,2
"GUADALAJARA","HOSP COUNTRY 2000",4,4
"ZAPOPAN ","CABLEVISION",4,4
"MEXICO DF","PROMOJUEGOS DE MEXICO",4,4
"MEXICO DF","AEROMEXICO H2H",4,4
"LA PAZ BCS","AEROCALIFORNIA",4,4
"MAZATLAN","TIEN OFIC SR FROGS 3",4,4
"MAZATLAN","FARM MODERNA",4,4
"GUADALAJARA","SAMS",4,4
"ZAPOPAN ","STE970924PP4 GAS",4,4
"MEXICO DF","ESTRELLA BCA C CENTER",4,4
"GUADALAJARA","BODEGA AURRERA",4,4
"ZAPOPAN ","UAG7806127I8 GAS",4,4
"SANTA CATARIN","AXTEL",4,4
"ZAPOPAN ","FARM GUADALAJARA",4,4
"ZAPOPAN ","ZAPOPAN ESCOLAR",4,4
"GUADALAJARA","CAFE CHAI",4,4
"GUADALAJARA","GIGANTE",2,2
"GUADALAJARA","LAVANDERIAS ACUAMATIC",4,4
"GUADALAJARA","MARTI",4,4
"GUADALAJARA","BODEGA AURRERA",4,4
"ZAPOPAN ","SUBURBIA",4,4
"GUADALAJARA","HOLIDAY INN SELECT",4,4
"GUADALAJARA","HOLIDAY INN SELECT",4,4
"GUADALAJARA","HOME DEPOT",4,4
"ZAPOPAN","SUSAZON",4,4
"GUADALAJARA","MARISCOS TRUCUTRU",4,4
"GUADALAJARA","GIGANTE",2,2
"GUADALAJARA","LA TEQUILA",4,4
"ZAPOPAN ","IUSA CSI L MATEOS R5",4,4
"MORELIA","CINEPOLIS",4,4
"ZAPOPAN ","TELECABLE",4,4
"GUADALAJARA","CINEPOLIS",4,4
"GUADALAJARA","SANBORNS",4,4
"TONALA","COSTCO GUADALAJARA",4,4
"ZAPOPAN ","WALMART",3,3
"GUADALAJARA","MEGA",4,4
"ZAPOPAN ","WALMART",3,3
"URUAPAN MICH","CAFET",4,4
"ZAPOPAN","OFFICE DEPOT",4,4
"ZAPOPAN ","SUPLEMENTOS Y SERV",4,4
"ZAPOPAN ","MAT PLATA",4,4
"ZAPOPAN ","ESB950126NCA GAS",4,4
"ZAPOPAN ","CABLEVISION",4,4
"LEON","TACOS EL PATA",4,4
"SAN LUIS POTO","AUTO ADVANCE",4,4
"LEON","SGM950714DC2 GAS",4,4
"LEON","SGL9402016D9 GAS",4,4
"LEON","SGL9402016D9 GAS",4,4
"LEON","FARM GUADALAJARA",4,4
"LEON","FARM GUADALAJARA",4,4
"LEON","FARM GUADALAJARA",4,4
"LEON","SORIANA",4,4
"LEON","WILSON LEON II",4,4
"LEON","FARM GUADALAJARA",4,4
"LEON","FARM GUADALAJARA",4,4
"LEON","FARM GUADALAJARA",4,4
"SN P GARZA GA","AXTEL",4,4
"SN P GARZA GA","AXTEL",4,4
"MAZATLAN","INGLES SIN BARRERA",4,4
"LEON","SANBORNS",4,4
"IRAPUATO","REST CALIFORNIA IRAPUA",4,4
"LEON","WALMART",3,3
"SILAO","BODEGA AURRERA",4,4
"SILAO","BODEGA AURRERA",4,4
"LEON","7 CHEDRAUI",4,4
"LEON","LEON",4,4
"LEON","REST LA ESTANCIA",4,4
"LEON","FARM GUADALAJARA",4,4
"LEON","7 CHEDRAUI",4,4
"LEON","SPORT PALACE V",4,4
"LEON","ATLETICA",4,4
"LEON","WALMART",3,3
"LEON","ZARA PZA MAYOR",4,4
"LEON","COMERCIAL MEXICANA",4,4
"LEON","FRANCACHELA PIZZERIA",4,4
"LEON","H E B",4,4
"LEON","GCA941018SL8 GAS",4,4
"POZA RICA","NOVOTEL DE POZA RICA",4,4
"POZA RICA","NOVOTEL DE POZA RICA",4,4
"LEON","NAL MONTE DE PIEDAD 70",4,4
"LEON","SBA881118S16 GAS",4,4
"LEON","PARABRISAS VICKY",4,4
"LEON","SBA881118S16 GAS",4,4
"LEON","FARM GUADALAJARA",4,4
"LEON","VIVERO GDV",4,4
"MONTERREY","FARM GUADALAJARA",4,4
"MEXICO DF","SKY RETENCIONES",4,4
"MONTERREY","GIGANTE",2,2
"SN P GARZA GA","ABA SEG",4,4
"SN P GARZA GA","GSP850507IU2 GAS",4,4
"MONTERREY","JOSEPHINOS PURISIMA",4,4
"MONTERREY","PASTELERIA LETY",4,4
"MONTERREY","AMERICAS INCRDBL PIZZA",4,4
"MONTERREY","CABLEVISION",4,4
"SAN NICOLAS","H E B",4,4
"SN P GARZA GA","GRUPO INTL IK",4,4
"MONTERREY","JULIO CEPEDA JUGUETERI",4,4
"MONTERREY","HOME DEPOT",4,4
"SN NICOLAS D","FARM GUADALAJARA",4,4
"GUADALUPE","SGM950714DC2 GAS",4,4
"APODACA NL","BODEGA AURRERA",4,4
"MONTERREY","OPER",4,4
"MONTERREY","OPER",4,4
"MONTERREY","CHRISTUS",4,4
"GUADALUPE","LAVORO GUADALUPE",4,4
"MONTERREY","TDA DE FABRICA CRISA",4,4
"MONTERREY","CAD TONER",4,4
"TONALA","FARM GUADALAJARA",4,4
"TONALA ","PSE6602015CA GAS",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"ZAPOPAN","FARM GUADALAJARA",4,4
"SAN JUAN DE","FARM GUADALAJARA",4,4
"TLAQUEPAQUE","UAG7806127I8 GAS",4,4
"TLAQUEPAQUE","UAG7806127I8 GAS",4,4
"ZAPOPAN ","CABLEVISION",4,4
"ZAPOPAN","BENAVIDES",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"GUADALAJARA","CAS000831GQ5 GAS",4,4
"ZAPOPAN","FARM GUADALAJARA",4,4
"MORELIA","ETN",4,4
"GUADALAJARA","STARBUCKS",4,4
"MEXICO DF","GNP TELEXPRESS CAB",4,4
"GUADALAJARA","TELCEL",4,4
"SN P GARZA GA","AXTEL",4,4
"ZAPOPAN ","SAMS",4,4
"MEXICO DF","PRET COMMUNIQUE",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"ZAPOPAN","FARM GUADALAJARA",4,4
"ZITACUARO MIC","FARM GUADALAJARA",4,4
"ZAPOPAN ","FARM GUADALAJARA",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"GUADALAJARA","GIGANTE",2,2
"GUADALAJARA","CINEPOLIS",4,4
"ZAPOPAN ","CAS000831GQ5 GAS",4,4
"TLAQUEPAQUE","HERBALIFE",4,4
"TLAQUEPAQUE","WALMART",3,3
"LA PAZ BCS","AEROCALIFORNIA",4,4
"GUADALAJARA","CELULAR SISTEM",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"ZAPOPAN ","CABLEVISION",4,4
"TLAQUEPAQUE","FARM GUADALAJARA",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"JOSE AZUETA G","FARMAPRONTO EL PASTILL",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"ZAPOPAN ","WALMART",3,3
"GUADALAJARA","LA FABRIQUITA",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"MEXICO DF","MEX INFOVISA CC",4,4
"ZAPOPAN ","FARM GUADALAJARA",4,4
"ZAPOPAN","GIGANTE",2,2
"TLAJOMULCO D","SAM S PALOMAR",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"GUADALAJARA","BRUSHING SALON",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"GUADALAJARA","HOME DEPOT",4,4
"ZAPOPAN","FARM GUADALAJARA",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"ZAPOPAN","FARM GUADALAJARA",4,4
"GUADALAJARA","WALMART",3,3
"ZAPOPAN","ZAP FLEXI",4,4
"TLAQUEPAQUE","GIGANTE",2,2
"GUADALAJARA","SAMS",4,4
"GUADALAJARA","GIGANTE",2,2
"GUADALAJARA","GIGANTE",2,2
"ZAPOPAN ","FARM GUADALAJARA",4,4
"TLAJOMULCO D","FARM GUADALAJARA",4,4
"GUADALAJARA","SRIA FINANZAS Y ADMON",4,4
"GUADALAJARA","SRIA FINANZAS Y ADMON",4,4
"GUADALAJARA","SRIA FINANZAS Y ADMON",4,4
"CD DELICIAS C","REST BANDIDOS",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"MEXICO DF","SKY RETENCIONES",4,4
"GUADALAJARA","GIGANTE",2,2
"GUADALAJARA","GIGANTE",2,2
"ZAPOPAN ","FABRICAS DE FRANCIA",4,4
"ZAPOPAN ","SUBURBIA",4,4
"GUADALAJARA","CAMARA 21",4,4
"TLAJOMULCO D","FARM GUADALAJARA",4,4
"MEXICO DF","611 IVR IUSACELL",4,4
"ZAPOPAN ","LIVERPOOL",4,4
"GUADALAJARA","LA TEQUILA",4,4
"TLAJOMULCO D","SAM S PALOMAR",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"TONALA ","FARM GUADALAJARA",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"ZAPOPAN ","CABLEVISION",4,4
"GUADALAJARA","TELCEL",4,4
"GUASAVE","LEY LAS FUENTES",4,4
"GUADALAJARA","NOVEDAD Y REG AMPAR",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"ZAPOPAN","FARM GUADALAJARA",4,4
"GUADALAJARA","SANTA MONICA TEXTIL",4,4
"GUADALAJARA","RUVALCABA FANTASIAS",4,4
"TLAQUEPAQUE","HOME DEPOT",4,4
"GUADALAJARA","TELAS PARISINA",4,4
"ZAPOPAN ","SORIANA",4,4
"MEXICO DF","GPO MAYAN RESORTS MTOS",4,4
"MEXICO DF","ADT",4,4
"LEON","LIVERPOOL",4,4
"MEXICO DF","SUAUTO",4,4
"MONTERREY","BERSHKA GAL MONTERREY",4,4
"MONTERREY","BENAVIDES",4,4
"MONTERREY","HIPERMART COUNTRY 7",4,4
"MONTERREY","HIPERMART COUNTRY 7",4,4
"MONTERREY","ITESM C CTRALES",4,4
"LEON","COSTCO LEON",4,4
"LEON","TELCEL",4,4
"LEON","OJO0312104I6 GAS",4,4
"LEON","FARM GUADALAJARA",4,4
"LEON","FARM GUADALAJARA",4,4
"LEON","FARM GUADALAJARA",4,4
"LEON","FARM GUADALAJARA",4,4
"LEON","FARM GUADALAJARA",4,4
"PTO VALLARTA","COMERCIAL MEXICANA",4,4
"LEON","FARM GUADALAJARA",4,4
"ZAPOPAN ","CABLEVISION",4,4
"ZAPOPAN ","WINGS ARMY",4,4
"ZAPOPAN ","WINGS ARMY",4,4
"SN P GARZA GA","AXTEL",4,4
"GUADALAJARA","TELCEL",4,4
"GUADALAJARA","FARM HOSP SN JAVIER",4,4
"ZAPOPAN ","FARM GUADALAJARA",4,4
"GUADALAJARA","BISSOU SALON",4,4
"ZAPOPAN ","CABLEVISION",4,4
"MEXICO DF","INTERJET",4,4
"GUADALAJARA","ZAP FLEXI",4,4
"ZAPOPAN ","EL FILETE D ORO CORDIL",4,4
"GUADALAJARA","MURAKAMI",4,4
"ZAPOPAN","OFFICE DEPOT",4,4
"MEXICO DF","TELMEX",4,4
"GUADALAJARA","MULTIGAS",4,4
"","PAGOS INTERBANCARIOS",4,4
"ZAPOPAN","WORLD GYM SPA",4,4
"ZAPOPAN ","FARM GUADALAJARA",4,4
"ZAPOPAN ","HOSP REAL SAN JOSE",4,4
"ZAPOPAN ","CABLEVISION",4,4
"GUADALAJARA","GIGANTE",2,2
"GUADALAJARA","FARM GUADALAJARA",4,4
"ZAPOPAN","FARM GUADALAJARA",4,4
"GUADALAJARA","TELCEL",4,4
"GUADALAJARA","SAMS",4,4
"GUADALAJARA","MASCOTAS Y MAS",4,4
"ZAPOPAN ","CABLEVISION",4,4
"GUADALAJARA","TELCEL",4,4
"GUADALAJARA","LA ESTANCIA GAUCHA",4,4
"GUADALAJARA","RNC 9310287DA GAS",4,4
"GARCIA NL","REST GARCIA G",4,4
"GUADALAJARA","TICKETMASTER GUADALAJA",4,4
"ZAPOPAN ","LIVERPOOL",4,4
"ZAPOPAN ","LIVERPOOL",4,4
"GUADALAJARA","EL PURGATORIO",4,4
"MEXICO DF","INTERJET",4,4
"GUADALAJARA","MGA060309HX1 GAS",4,4
"GUADALAJARA","DIST DE LIBROS OWB",4,4
"ZAPOPAN","FARM GUADALAJARA",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"ZAPOPAN ","MARTI",4,4
"GUADALAJARA","AERO MESOAMERICANA COM",4,4
"GUADALAJARA","WALMART",3,3
"ZAPOPAN","FARM GUADALAJARA",4,4
"ZAPOPAN","GIGANTE",2,2
"ZAPOPAN ","GOB040223NE0 GAS",4,4
"MORELIA","CINEPOLIS",4,4
"GUADALAJARA","SLM701208JZ6 GAS",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"GUADALAJARA","OVI CAFE",4,4
"TLAQUEPAQUE","ANTIGUA DE MEXICO",4,4
"GUADALAJARA","TELCEL",4,4
"GUADALAJARA","ESTAFETA",4,4
"","PAGOS INTERBANCARIOS",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"GUADALAJARA","7 CHEDRAUI",4,4
"GUADALAJARA","7 CHEDRAUI",4,4
"GUADALAJARA","TICKETMASTER GUADALAJA",4,4
"TLAQUEPAQUE","WALMART",3,3
"GUADALAJARA","UAG780612718 GAS",4,4
"GUADALAJARA","WALMART",3,3
"GUADALAJARA","GAS LICUADO",4,4
"ZAPOPAN ","ROCK TOWN BAR",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"GUADALAJARA","SANAT SAN FCO DE ASIS",4,4
"PTO VALLARTAR","WALMART",3,3
"PTO VALLARTAR","WALMART",3,3
"GUADALAJARA","SEG ING",4,4
"GUADALAJARA","FANTASIAS MIGUEL",4,4
"GUADALAJARA","BENAVIDES",4,4
"MEXICO DF","INTERJET",4,4
"GUADALAJARA","SAMS",4,4
"GUADALAJARA","FARM ESP SUC GDL I",4,4
"ZAPOPAN","FARM GUADALAJARA",4,4
"GUADALAJARA","JALISCO MOTORS",4,4
"ZAPOPAN ","FABRICAS DE FRANCIA",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"LEON","COLCHAS INTIMA",4,4
"LEON","CAYC IMPORTACIONES 1",4,4
"LEON","7 CHEDRAUI",4,4
"MEXICO DF","TOKS LEON",4,4
"LEON","7 CHEDRAUI",4,4
"LEON","CLE010511AI2 GAS",4,4
"LEON","FARM GUADALAJARA",4,4
"TLAJOMULCO D","GUADALAJARA",4,4
"ZAPOPAN","OFIPLAN VELASCO",4,4
"MEXICO DF","INTERJET",4,4
"ZAPOPAN ","GOB040223NE0 GAS",4,4
"GUADALAJARA","HOME DEPOT",4,4
"GUADALAJARA","HOME DEPOT",4,4
"TLAJOMULCO D","SORIANA",4,4
"GUADALAJARA","FARM GUADALAJARA",4,4
"ZAPOPAN ","STYLE CAR AUDIO",4,4
"GUADALAJARA","TELCEL",4,4
"LEON","SMO950119TY1 GAS",4,4
"CANCUN","ZINGARA LA ISLA",4,4
"CANCUN QROO","DUFRY CANCUN LA ISLA",4,4
"CANCUN QROO","AQUAWORLD LA ISLA BOUT",4,4
"LEON","FARM GUADALAJARA",4,4
"LEON","FARM GUADALAJARA",4,4
"REYNOSA TAMPS","7 ELEVEN",4,4
